ID,fault,strike,dip,nx,ny,nz
93708,EW2,90.0,90.0,0.0,1.0,0.0
93709,EW2,90.0,90.0,0.0,1.0,0.0
93710,EW2,90.0,90.0,0.0,1.0,0.0
93711,EW2,90.0,90.0,0.0,1.0,0.0
93712,EW2,90.0,90.0,0.0,1.0,0.0
93713,EW2,90.0,90.0,0.0,1.0,0.0
93714,EW2,90.0,90.0,0.0,1.0,0.0
93715,EW2,90.0,90.0,0.0,1.0,0.0
93716,EW2,90.0,90.0,0.0,1.0,0.0
93717,EW2,90.0,90.0,0.0,1.0,0.0
93718,EW2,90.0,90.0,0.0,1.0,0.0
93719,EW2,90.0,90.0,0.0,1.0,0.0
93720,EW2,90.0,90.0,0.0,1.0,0.0
93721,EW2,90.0,90.0,0.0,1.0,0.0
93722,EW2,90.0,90.0,0.0,1.0,0.0
93723,EW2,90.0,90.0,0.0,1.0,0.0
93724,EW2,90.0,90.0,0.0,1.0,0.0
93725,EW2,90.0,90.0,0.0,1.0,0.0
93726,EW2,90.0,90.0,0.0,1.0,0.0
93727,EW2,90.0,90.0,0.0,1.0,0.0
93728,EW2,90.0,90.0,0.0,1.0,0.0
93729,EW2,90.0,90.0,0.0,1.0,0.0
93730,EW2,90.0,90.0,0.0,1.0,0.0
93731,EW2,90.0,90.0,0.0,1.0,0.0
93732,EW2,90.0,90.0,0.0,1.0,0.0
93733,EW2,90.0,90.0,0.0,1.0,0.0
93734,EW2,90.0,90.0,0.0,1.0,0.0
93735,EW2,90.0,90.0,0.0,1.0,0.0
93736,EW2,90.0,90.0,0.0,1.0,0.0
93737,EW2,90.0,90.0,0.0,1.0,0.0
93738,EW2,90.0,90.0,0.0,1.0,0.0
93739,EW2,90.0,90.0,0.0,1.0,0.0
93740,EW2,90.0,90.0,0.0,1.0,0.0
93741,EW2,90.0,90.0,0.0,1.0,0.0
93742,EW2,90.0,90.0,0.0,1.0,0.0
93743,EW2,90.0,90.0,0.0,1.0,0.0
93744,EW2,90.0,90.0,0.0,1.0,0.0
93745,EW2,90.0,90.0,0.0,1.0,0.0
93746,EW2,90.0,90.0,0.0,1.0,0.0
93747,EW2,90.0,90.0,0.0,1.0,0.0
93748,EW2,90.0,90.0,0.0,1.0,0.0
93749,EW2,90.0,90.0,0.0,1.0,0.0
93750,EW2,90.0,90.0,0.0,1.0,0.0
93751,EW2,90.0,90.0,0.0,1.0,0.0
93752,EW2,90.0,90.0,0.0,1.0,0.0
93753,EW2,90.0,90.0,0.0,1.0,0.0
93754,EW2,90.0,90.0,0.0,1.0,0.0
93755,EW2,90.0,90.0,0.0,1.0,0.0
93756,EW2,90.0,90.0,0.0,1.0,0.0
93757,EW2,90.0,90.0,0.0,1.0,0.0
93758,EW2,90.0,90.0,0.0,1.0,0.0
93759,EW2,90.0,90.0,0.0,1.0,0.0
93760,EW2,90.0,90.0,0.0,1.0,0.0
93761,EW2,90.0,90.0,0.0,1.0,0.0
93762,EW2,90.0,90.0,0.0,1.0,0.0
93763,EW2,90.0,90.0,0.0,1.0,0.0
93764,EW2,90.0,90.0,0.0,1.0,0.0
101270,EW2,90.0,90.0,0.0,1.0,0.0
101271,EW2,90.0,90.0,0.0,1.0,0.0
101272,EW2,90.0,90.0,0.0,1.0,0.0
101273,EW2,90.0,90.0,0.0,1.0,0.0
101274,EW2,90.0,90.0,0.0,1.0,0.0
101275,EW2,90.0,90.0,0.0,1.0,0.0
101276,EW2,90.0,90.0,0.0,1.0,0.0
101277,EW2,90.0,90.0,0.0,1.0,0.0
101278,EW2,90.0,90.0,0.0,1.0,0.0
101279,EW2,90.0,90.0,0.0,1.0,0.0
101280,EW2,90.0,90.0,0.0,1.0,0.0
101281,EW2,90.0,90.0,0.0,1.0,0.0
101282,EW2,90.0,90.0,0.0,1.0,0.0
101283,EW2,90.0,90.0,0.0,1.0,0.0
101284,EW2,90.0,90.0,0.0,1.0,0.0
101285,EW2,90.0,90.0,0.0,1.0,0.0
101286,EW2,90.0,90.0,0.0,1.0,0.0
101287,EW2,90.0,90.0,0.0,1.0,0.0
101288,EW2,90.0,90.0,0.0,1.0,0.0
101289,EW2,90.0,90.0,0.0,1.0,0.0
101290,EW2,90.0,90.0,0.0,1.0,0.0
101291,EW2,90.0,90.0,0.0,1.0,0.0
101292,EW2,90.0,90.0,0.0,1.0,0.0
101293,EW2,90.0,90.0,0.0,1.0,0.0
101294,EW2,90.0,90.0,0.0,1.0,0.0
101295,EW2,90.0,90.0,0.0,1.0,0.0
101296,EW2,90.0,90.0,0.0,1.0,0.0
101297,EW2,90.0,90.0,0.0,1.0,0.0
101298,EW2,90.0,90.0,0.0,1.0,0.0
101299,EW2,90.0,90.0,0.0,1.0,0.0
101300,EW2,90.0,90.0,0.0,1.0,0.0
101301,EW2,90.0,90.0,0.0,1.0,0.0
101302,EW2,90.0,90.0,0.0,1.0,0.0
101303,EW2,90.0,90.0,0.0,1.0,0.0
101304,EW2,90.0,90.0,0.0,1.0,0.0
101305,EW2,90.0,90.0,0.0,1.0,0.0
101306,EW2,90.0,90.0,0.0,1.0,0.0
101307,EW2,90.0,90.0,0.0,1.0,0.0
101308,EW2,90.0,90.0,0.0,1.0,0.0
101309,EW2,90.0,90.0,0.0,1.0,0.0
101310,EW2,90.0,90.0,0.0,1.0,0.0
101311,EW2,90.0,90.0,0.0,1.0,0.0
101312,EW2,90.0,90.0,0.0,1.0,0.0
101313,EW2,90.0,90.0,0.0,1.0,0.0
101314,EW2,90.0,90.0,0.0,1.0,0.0
101315,EW2,90.0,90.0,0.0,1.0,0.0
101316,EW2,90.0,90.0,0.0,1.0,0.0
101317,EW2,90.0,90.0,0.0,1.0,0.0
101318,EW2,90.0,90.0,0.0,1.0,0.0
101319,EW2,90.0,90.0,0.0,1.0,0.0
101320,EW2,90.0,90.0,0.0,1.0,0.0
101321,EW2,90.0,90.0,0.0,1.0,0.0
101322,EW2,90.0,90.0,0.0,1.0,0.0
101323,EW2,90.0,90.0,0.0,1.0,0.0
101324,EW2,90.0,90.0,0.0,1.0,0.0
101325,EW2,90.0,90.0,0.0,1.0,0.0
101326,EW2,90.0,90.0,0.0,1.0,0.0
101327,EW2,90.0,90.0,0.0,1.0,0.0
101328,EW2,90.0,90.0,0.0,1.0,0.0
101329,EW2,90.0,90.0,0.0,1.0,0.0
101330,EW2,90.0,90.0,0.0,1.0,0.0
101331,EW2,90.0,90.0,0.0,1.0,0.0
101332,EW2,90.0,90.0,0.0,1.0,0.0
101333,EW2,90.0,90.0,0.0,1.0,0.0
101334,EW2,90.0,90.0,0.0,1.0,0.0
101335,EW2,90.0,90.0,0.0,1.0,0.0
101336,EW2,90.0,90.0,0.0,1.0,0.0
101337,EW2,90.0,90.0,0.0,1.0,0.0
101338,EW2,90.0,90.0,0.0,1.0,0.0
101339,EW2,90.0,90.0,0.0,1.0,0.0
101340,EW2,90.0,90.0,0.0,1.0,0.0
101341,EW2,90.0,90.0,0.0,1.0,0.0
101342,EW2,90.0,90.0,0.0,1.0,0.0
101343,EW2,90.0,90.0,0.0,1.0,0.0
101344,EW2,90.0,90.0,0.0,1.0,0.0
101345,EW2,90.0,90.0,0.0,1.0,0.0
101346,EW2,90.0,90.0,0.0,1.0,0.0
101347,EW2,90.0,90.0,0.0,1.0,0.0
101348,EW2,90.0,90.0,0.0,1.0,0.0
101349,EW2,90.0,90.0,0.0,1.0,0.0
101350,EW2,90.0,90.0,0.0,1.0,0.0
101351,EW2,90.0,90.0,0.0,1.0,0.0
101352,EW2,90.0,90.0,0.0,1.0,0.0
101353,EW2,90.0,90.0,0.0,1.0,0.0
101354,EW2,90.0,90.0,0.0,1.0,0.0
101355,EW2,90.0,90.0,0.0,1.0,0.0
101356,EW2,90.0,90.0,0.0,1.0,0.0
101357,EW2,90.0,90.0,0.0,1.0,0.0
101358,EW2,90.0,90.0,0.0,1.0,0.0
101359,EW2,90.0,90.0,0.0,1.0,0.0
101360,EW2,90.0,90.0,0.0,1.0,0.0
101361,EW2,90.0,90.0,0.0,1.0,0.0
101362,EW2,90.0,90.0,0.0,1.0,0.0
101363,EW2,90.0,90.0,0.0,1.0,0.0
101364,EW2,90.0,90.0,0.0,1.0,0.0
108870,EW2,90.0,90.0,0.0,1.0,0.0
108871,EW2,90.0,90.0,0.0,1.0,0.0
108872,EW2,90.0,90.0,0.0,1.0,0.0
108873,EW2,90.0,90.0,0.0,1.0,0.0
108874,EW2,90.0,90.0,0.0,1.0,0.0
108875,EW2,90.0,90.0,0.0,1.0,0.0
108876,EW2,90.0,90.0,0.0,1.0,0.0
108877,EW2,90.0,90.0,0.0,1.0,0.0
108878,EW2,90.0,90.0,0.0,1.0,0.0
108879,EW2,90.0,90.0,0.0,1.0,0.0
108880,EW2,90.0,90.0,0.0,1.0,0.0
108881,EW2,90.0,90.0,0.0,1.0,0.0
108882,EW2,90.0,90.0,0.0,1.0,0.0
108883,EW2,90.0,90.0,0.0,1.0,0.0
108884,EW2,90.0,90.0,0.0,1.0,0.0
108885,EW2,90.0,90.0,0.0,1.0,0.0
108886,EW2,90.0,90.0,0.0,1.0,0.0
108887,EW2,90.0,90.0,0.0,1.0,0.0
108888,EW2,90.0,90.0,0.0,1.0,0.0
108889,EW2,90.0,90.0,0.0,1.0,0.0
108890,EW2,90.0,90.0,0.0,1.0,0.0
108891,EW2,90.0,90.0,0.0,1.0,0.0
108892,EW2,90.0,90.0,0.0,1.0,0.0
108893,EW2,90.0,90.0,0.0,1.0,0.0
108894,EW2,90.0,90.0,0.0,1.0,0.0
108895,EW2,90.0,90.0,0.0,1.0,0.0
108896,EW2,90.0,90.0,0.0,1.0,0.0
108897,EW2,90.0,90.0,0.0,1.0,0.0
108898,EW2,90.0,90.0,0.0,1.0,0.0
108899,EW2,90.0,90.0,0.0,1.0,0.0
108900,EW2,90.0,90.0,0.0,1.0,0.0
108901,EW2,90.0,90.0,0.0,1.0,0.0
108902,EW2,90.0,90.0,0.0,1.0,0.0
108903,EW2,90.0,90.0,0.0,1.0,0.0
108904,EW2,90.0,90.0,0.0,1.0,0.0
108905,EW2,90.0,90.0,0.0,1.0,0.0
108906,EW2,90.0,90.0,0.0,1.0,0.0
108907,EW2,90.0,90.0,0.0,1.0,0.0
108908,EW2,90.0,90.0,0.0,1.0,0.0
108909,EW2,90.0,90.0,0.0,1.0,0.0
108910,EW2,90.0,90.0,0.0,1.0,0.0
108911,EW2,90.0,90.0,0.0,1.0,0.0
108912,EW2,90.0,90.0,0.0,1.0,0.0
108913,EW2,90.0,90.0,0.0,1.0,0.0
108914,EW2,90.0,90.0,0.0,1.0,0.0
108915,EW2,90.0,90.0,0.0,1.0,0.0
108916,EW2,90.0,90.0,0.0,1.0,0.0
108917,EW2,90.0,90.0,0.0,1.0,0.0
108918,EW2,90.0,90.0,0.0,1.0,0.0
108919,EW2,90.0,90.0,0.0,1.0,0.0
108920,EW2,90.0,90.0,0.0,1.0,0.0
108921,EW2,90.0,90.0,0.0,1.0,0.0
108922,EW2,90.0,90.0,0.0,1.0,0.0
108923,EW2,90.0,90.0,0.0,1.0,0.0
108924,EW2,90.0,90.0,0.0,1.0,0.0
108925,EW2,90.0,90.0,0.0,1.0,0.0
108926,EW2,90.0,90.0,0.0,1.0,0.0
108927,EW2,90.0,90.0,0.0,1.0,0.0
108928,EW2,90.0,90.0,0.0,1.0,0.0
108929,EW2,90.0,90.0,0.0,1.0,0.0
108930,EW2,90.0,90.0,0.0,1.0,0.0
108931,EW2,90.0,90.0,0.0,1.0,0.0
108932,EW2,90.0,90.0,0.0,1.0,0.0
108933,EW2,90.0,90.0,0.0,1.0,0.0
108934,EW2,90.0,90.0,0.0,1.0,0.0
108935,EW2,90.0,90.0,0.0,1.0,0.0
108936,EW2,90.0,90.0,0.0,1.0,0.0
108937,EW2,90.0,90.0,0.0,1.0,0.0
108938,EW2,90.0,90.0,0.0,1.0,0.0
108939,EW2,90.0,90.0,0.0,1.0,0.0
108940,EW2,90.0,90.0,0.0,1.0,0.0
108941,EW2,90.0,90.0,0.0,1.0,0.0
108942,EW2,90.0,90.0,0.0,1.0,0.0
108943,EW2,90.0,90.0,0.0,1.0,0.0
108944,EW2,90.0,90.0,0.0,1.0,0.0
108945,EW2,90.0,90.0,0.0,1.0,0.0
108946,EW2,90.0,90.0,0.0,1.0,0.0
108947,EW2,90.0,90.0,0.0,1.0,0.0
108948,EW2,90.0,90.0,0.0,1.0,0.0
108949,EW2,90.0,90.0,0.0,1.0,0.0
108950,EW2,90.0,90.0,0.0,1.0,0.0
108951,EW2,90.0,90.0,0.0,1.0,0.0
108952,EW2,90.0,90.0,0.0,1.0,0.0
108953,EW2,90.0,90.0,0.0,1.0,0.0
108954,EW2,90.0,90.0,0.0,1.0,0.0
108955,EW2,90.0,90.0,0.0,1.0,0.0
108956,EW2,90.0,90.0,0.0,1.0,0.0
108957,EW2,90.0,90.0,0.0,1.0,0.0
108958,EW2,90.0,90.0,0.0,1.0,0.0
108959,EW2,90.0,90.0,0.0,1.0,0.0
108960,EW2,90.0,90.0,0.0,1.0,0.0
108961,EW2,90.0,90.0,0.0,1.0,0.0
108962,EW2,90.0,90.0,0.0,1.0,0.0
108963,EW2,90.0,90.0,0.0,1.0,0.0
108964,EW2,90.0,90.0,0.0,1.0,0.0
116470,EW2,90.0,90.0,0.0,1.0,0.0
116471,EW2,90.0,90.0,0.0,1.0,0.0
116472,EW2,90.0,90.0,0.0,1.0,0.0
116473,EW2,90.0,90.0,0.0,1.0,0.0
116474,EW2,90.0,90.0,0.0,1.0,0.0
116475,EW2,90.0,90.0,0.0,1.0,0.0
116476,EW2,90.0,90.0,0.0,1.0,0.0
116477,EW2,90.0,90.0,0.0,1.0,0.0
116478,EW2,90.0,90.0,0.0,1.0,0.0
116479,EW2,90.0,90.0,0.0,1.0,0.0
116480,EW2,90.0,90.0,0.0,1.0,0.0
116481,EW2,90.0,90.0,0.0,1.0,0.0
116482,EW2,90.0,90.0,0.0,1.0,0.0
116483,EW2,90.0,90.0,0.0,1.0,0.0
116484,EW2,90.0,90.0,0.0,1.0,0.0
116485,EW2,90.0,90.0,0.0,1.0,0.0
116486,EW2,90.0,90.0,0.0,1.0,0.0
116487,EW2,90.0,90.0,0.0,1.0,0.0
116488,EW2,90.0,90.0,0.0,1.0,0.0
116489,EW2,90.0,90.0,0.0,1.0,0.0
116490,EW2,90.0,90.0,0.0,1.0,0.0
116491,EW2,90.0,90.0,0.0,1.0,0.0
116492,EW2,90.0,90.0,0.0,1.0,0.0
116493,EW2,90.0,90.0,0.0,1.0,0.0
116494,EW2,90.0,90.0,0.0,1.0,0.0
116495,EW2,90.0,90.0,0.0,1.0,0.0
116496,EW2,90.0,90.0,0.0,1.0,0.0
116497,EW2,90.0,90.0,0.0,1.0,0.0
116498,EW2,90.0,90.0,0.0,1.0,0.0
116499,EW2,90.0,90.0,0.0,1.0,0.0
116500,EW2,90.0,90.0,0.0,1.0,0.0
116501,EW2,90.0,90.0,0.0,1.0,0.0
116502,EW2,90.0,90.0,0.0,1.0,0.0
116503,EW2,90.0,90.0,0.0,1.0,0.0
116504,EW2,90.0,90.0,0.0,1.0,0.0
116505,EW2,90.0,90.0,0.0,1.0,0.0
116506,EW2,90.0,90.0,0.0,1.0,0.0
116507,EW2,90.0,90.0,0.0,1.0,0.0
116508,EW2,90.0,90.0,0.0,1.0,0.0
116509,EW2,90.0,90.0,0.0,1.0,0.0
116510,EW2,90.0,90.0,0.0,1.0,0.0
116511,EW2,90.0,90.0,0.0,1.0,0.0
116512,EW2,90.0,90.0,0.0,1.0,0.0
116513,EW2,90.0,90.0,0.0,1.0,0.0
116514,EW2,90.0,90.0,0.0,1.0,0.0
116515,EW2,90.0,90.0,0.0,1.0,0.0
116516,EW2,90.0,90.0,0.0,1.0,0.0
116517,EW2,90.0,90.0,0.0,1.0,0.0
116518,EW2,90.0,90.0,0.0,1.0,0.0
116519,EW2,90.0,90.0,0.0,1.0,0.0
116520,EW2,90.0,90.0,0.0,1.0,0.0
116521,EW2,90.0,90.0,0.0,1.0,0.0
116522,EW2,90.0,90.0,0.0,1.0,0.0
116523,EW2,90.0,90.0,0.0,1.0,0.0
116524,EW2,90.0,90.0,0.0,1.0,0.0
116525,EW2,90.0,90.0,0.0,1.0,0.0
116526,EW2,90.0,90.0,0.0,1.0,0.0
116527,EW2,90.0,90.0,0.0,1.0,0.0
116528,EW2,90.0,90.0,0.0,1.0,0.0
116529,EW2,90.0,90.0,0.0,1.0,0.0
116530,EW2,90.0,90.0,0.0,1.0,0.0
116531,EW2,90.0,90.0,0.0,1.0,0.0
116532,EW2,90.0,90.0,0.0,1.0,0.0
116533,EW2,90.0,90.0,0.0,1.0,0.0
116534,EW2,90.0,90.0,0.0,1.0,0.0
116535,EW2,90.0,90.0,0.0,1.0,0.0
116536,EW2,90.0,90.0,0.0,1.0,0.0
116537,EW2,90.0,90.0,0.0,1.0,0.0
116538,EW2,90.0,90.0,0.0,1.0,0.0
116539,EW2,90.0,90.0,0.0,1.0,0.0
116540,EW2,90.0,90.0,0.0,1.0,0.0
116541,EW2,90.0,90.0,0.0,1.0,0.0
116542,EW2,90.0,90.0,0.0,1.0,0.0
116543,EW2,90.0,90.0,0.0,1.0,0.0
116544,EW2,90.0,90.0,0.0,1.0,0.0
116545,EW2,90.0,90.0,0.0,1.0,0.0
116546,EW2,90.0,90.0,0.0,1.0,0.0
116547,EW2,90.0,90.0,0.0,1.0,0.0
116548,EW2,90.0,90.0,0.0,1.0,0.0
116549,EW2,90.0,90.0,0.0,1.0,0.0
116550,EW2,90.0,90.0,0.0,1.0,0.0
116551,EW2,90.0,90.0,0.0,1.0,0.0
116552,EW2,90.0,90.0,0.0,1.0,0.0
116553,EW2,90.0,90.0,0.0,1.0,0.0
116554,EW2,90.0,90.0,0.0,1.0,0.0
116555,EW2,90.0,90.0,0.0,1.0,0.0
116556,EW2,90.0,90.0,0.0,1.0,0.0
116557,EW2,90.0,90.0,0.0,1.0,0.0
116558,EW2,90.0,90.0,0.0,1.0,0.0
116559,EW2,90.0,90.0,0.0,1.0,0.0
116560,EW2,90.0,90.0,0.0,1.0,0.0
116561,EW2,90.0,90.0,0.0,1.0,0.0
116562,EW2,90.0,90.0,0.0,1.0,0.0
116563,EW2,90.0,90.0,0.0,1.0,0.0
116564,EW2,90.0,90.0,0.0,1.0,0.0
124070,EW2,90.0,90.0,0.0,1.0,0.0
124071,EW2,90.0,90.0,0.0,1.0,0.0
124072,EW2,90.0,90.0,0.0,1.0,0.0
124073,EW2,90.0,90.0,0.0,1.0,0.0
124074,EW2,90.0,90.0,0.0,1.0,0.0
124075,EW2,90.0,90.0,0.0,1.0,0.0
124076,EW2,90.0,90.0,0.0,1.0,0.0
124077,EW2,90.0,90.0,0.0,1.0,0.0
124078,EW2,90.0,90.0,0.0,1.0,0.0
124079,EW2,90.0,90.0,0.0,1.0,0.0
124080,EW2,90.0,90.0,0.0,1.0,0.0
124081,EW2,90.0,90.0,0.0,1.0,0.0
124082,EW2,90.0,90.0,0.0,1.0,0.0
124083,EW2,90.0,90.0,0.0,1.0,0.0
124084,EW2,90.0,90.0,0.0,1.0,0.0
124085,EW2,90.0,90.0,0.0,1.0,0.0
124086,EW2,90.0,90.0,0.0,1.0,0.0
124087,EW2,90.0,90.0,0.0,1.0,0.0
124088,EW2,90.0,90.0,0.0,1.0,0.0
124089,EW2,90.0,90.0,0.0,1.0,0.0
124090,EW2,90.0,90.0,0.0,1.0,0.0
124091,EW2,90.0,90.0,0.0,1.0,0.0
124092,EW2,90.0,90.0,0.0,1.0,0.0
124093,EW2,90.0,90.0,0.0,1.0,0.0
124094,EW2,90.0,90.0,0.0,1.0,0.0
124095,EW2,90.0,90.0,0.0,1.0,0.0
124096,EW2,90.0,90.0,0.0,1.0,0.0
124097,EW2,90.0,90.0,0.0,1.0,0.0
124098,EW2,90.0,90.0,0.0,1.0,0.0
124099,EW2,90.0,90.0,0.0,1.0,0.0
124100,EW2,90.0,90.0,0.0,1.0,0.0
124101,EW2,90.0,90.0,0.0,1.0,0.0
124102,EW2,90.0,90.0,0.0,1.0,0.0
124103,EW2,90.0,90.0,0.0,1.0,0.0
124104,EW2,90.0,90.0,0.0,1.0,0.0
124105,EW2,90.0,90.0,0.0,1.0,0.0
124106,EW2,90.0,90.0,0.0,1.0,0.0
124107,EW2,90.0,90.0,0.0,1.0,0.0
124108,EW2,90.0,90.0,0.0,1.0,0.0
124109,EW2,90.0,90.0,0.0,1.0,0.0
124110,EW2,90.0,90.0,0.0,1.0,0.0
124111,EW2,90.0,90.0,0.0,1.0,0.0
124112,EW2,90.0,90.0,0.0,1.0,0.0
124113,EW2,90.0,90.0,0.0,1.0,0.0
124114,EW2,90.0,90.0,0.0,1.0,0.0
124115,EW2,90.0,90.0,0.0,1.0,0.0
124116,EW2,90.0,90.0,0.0,1.0,0.0
124117,EW2,90.0,90.0,0.0,1.0,0.0
124118,EW2,90.0,90.0,0.0,1.0,0.0
124119,EW2,90.0,90.0,0.0,1.0,0.0
124120,EW2,90.0,90.0,0.0,1.0,0.0
124121,EW2,90.0,90.0,0.0,1.0,0.0
124122,EW2,90.0,90.0,0.0,1.0,0.0
124123,EW2,90.0,90.0,0.0,1.0,0.0
124124,EW2,90.0,90.0,0.0,1.0,0.0
124125,EW2,90.0,90.0,0.0,1.0,0.0
124126,EW2,90.0,90.0,0.0,1.0,0.0
124127,EW2,90.0,90.0,0.0,1.0,0.0
124128,EW2,90.0,90.0,0.0,1.0,0.0
124129,EW2,90.0,90.0,0.0,1.0,0.0
124130,EW2,90.0,90.0,0.0,1.0,0.0
124131,EW2,90.0,90.0,0.0,1.0,0.0
124132,EW2,90.0,90.0,0.0,1.0,0.0
124133,EW2,90.0,90.0,0.0,1.0,0.0
124134,EW2,90.0,90.0,0.0,1.0,0.0
124135,EW2,90.0,90.0,0.0,1.0,0.0
124136,EW2,90.0,90.0,0.0,1.0,0.0
124137,EW2,90.0,90.0,0.0,1.0,0.0
124138,EW2,90.0,90.0,0.0,1.0,0.0
124139,EW2,90.0,90.0,0.0,1.0,0.0
124140,EW2,90.0,90.0,0.0,1.0,0.0
124141,EW2,90.0,90.0,0.0,1.0,0.0
124142,EW2,90.0,90.0,0.0,1.0,0.0
124143,EW2,90.0,90.0,0.0,1.0,0.0
124144,EW2,90.0,90.0,0.0,1.0,0.0
124145,EW2,90.0,90.0,0.0,1.0,0.0
124146,EW2,90.0,90.0,0.0,1.0,0.0
124147,EW2,90.0,90.0,0.0,1.0,0.0
124148,EW2,90.0,90.0,0.0,1.0,0.0
124149,EW2,90.0,90.0,0.0,1.0,0.0
124150,EW2,90.0,90.0,0.0,1.0,0.0
124151,EW2,90.0,90.0,0.0,1.0,0.0
124152,EW2,90.0,90.0,0.0,1.0,0.0
124153,EW2,90.0,90.0,0.0,1.0,0.0
124154,EW2,90.0,90.0,0.0,1.0,0.0
124155,EW2,90.0,90.0,0.0,1.0,0.0
124156,EW2,90.0,90.0,0.0,1.0,0.0
124157,EW2,90.0,90.0,0.0,1.0,0.0
124158,EW2,90.0,90.0,0.0,1.0,0.0
124159,EW2,90.0,90.0,0.0,1.0,0.0
124160,EW2,90.0,90.0,0.0,1.0,0.0
124161,EW2,90.0,90.0,0.0,1.0,0.0
124162,EW2,90.0,90.0,0.0,1.0,0.0
124163,EW2,90.0,90.0,0.0,1.0,0.0
124164,EW2,90.0,90.0,0.0,1.0,0.0
131670,EW2,90.0,90.0,0.0,1.0,0.0
131671,EW2,90.0,90.0,0.0,1.0,0.0
131672,EW2,90.0,90.0,0.0,1.0,0.0
131673,EW2,90.0,90.0,0.0,1.0,0.0
131674,EW2,90.0,90.0,0.0,1.0,0.0
131675,EW2,90.0,90.0,0.0,1.0,0.0
131676,EW2,90.0,90.0,0.0,1.0,0.0
131677,EW2,90.0,90.0,0.0,1.0,0.0
131678,EW2,90.0,90.0,0.0,1.0,0.0
131679,EW2,90.0,90.0,0.0,1.0,0.0
131680,EW2,90.0,90.0,0.0,1.0,0.0
131681,EW2,90.0,90.0,0.0,1.0,0.0
131682,EW2,90.0,90.0,0.0,1.0,0.0
131683,EW2,90.0,90.0,0.0,1.0,0.0
131684,EW2,90.0,90.0,0.0,1.0,0.0
131685,EW2,90.0,90.0,0.0,1.0,0.0
131686,EW2,90.0,90.0,0.0,1.0,0.0
131687,EW2,90.0,90.0,0.0,1.0,0.0
131688,EW2,90.0,90.0,0.0,1.0,0.0
131689,EW2,90.0,90.0,0.0,1.0,0.0
131690,EW2,90.0,90.0,0.0,1.0,0.0
131691,EW2,90.0,90.0,0.0,1.0,0.0
131692,EW2,90.0,90.0,0.0,1.0,0.0
131693,EW2,90.0,90.0,0.0,1.0,0.0
131694,EW2,90.0,90.0,0.0,1.0,0.0
131695,EW2,90.0,90.0,0.0,1.0,0.0
131696,EW2,90.0,90.0,0.0,1.0,0.0
131697,EW2,90.0,90.0,0.0,1.0,0.0
131698,EW2,90.0,90.0,0.0,1.0,0.0
131699,EW2,90.0,90.0,0.0,1.0,0.0
131700,EW2,90.0,90.0,0.0,1.0,0.0
131701,EW2,90.0,90.0,0.0,1.0,0.0
131702,EW2,90.0,90.0,0.0,1.0,0.0
131703,EW2,90.0,90.0,0.0,1.0,0.0
131704,EW2,90.0,90.0,0.0,1.0,0.0
131705,EW2,90.0,90.0,0.0,1.0,0.0
131706,EW2,90.0,90.0,0.0,1.0,0.0
131707,EW2,90.0,90.0,0.0,1.0,0.0
131708,EW2,90.0,90.0,0.0,1.0,0.0
131709,EW2,90.0,90.0,0.0,1.0,0.0
131710,EW2,90.0,90.0,0.0,1.0,0.0
131711,EW2,90.0,90.0,0.0,1.0,0.0
131712,EW2,90.0,90.0,0.0,1.0,0.0
131713,EW2,90.0,90.0,0.0,1.0,0.0
131714,EW2,90.0,90.0,0.0,1.0,0.0
131715,EW2,90.0,90.0,0.0,1.0,0.0
131716,EW2,90.0,90.0,0.0,1.0,0.0
131717,EW2,90.0,90.0,0.0,1.0,0.0
131718,EW2,90.0,90.0,0.0,1.0,0.0
131719,EW2,90.0,90.0,0.0,1.0,0.0
131720,EW2,90.0,90.0,0.0,1.0,0.0
131721,EW2,90.0,90.0,0.0,1.0,0.0
131722,EW2,90.0,90.0,0.0,1.0,0.0
131723,EW2,90.0,90.0,0.0,1.0,0.0
131724,EW2,90.0,90.0,0.0,1.0,0.0
131725,EW2,90.0,90.0,0.0,1.0,0.0
131726,EW2,90.0,90.0,0.0,1.0,0.0
131727,EW2,90.0,90.0,0.0,1.0,0.0
131728,EW2,90.0,90.0,0.0,1.0,0.0
131729,EW2,90.0,90.0,0.0,1.0,0.0
131730,EW2,90.0,90.0,0.0,1.0,0.0
131731,EW2,90.0,90.0,0.0,1.0,0.0
131732,EW2,90.0,90.0,0.0,1.0,0.0
131733,EW2,90.0,90.0,0.0,1.0,0.0
131734,EW2,90.0,90.0,0.0,1.0,0.0
131735,EW2,90.0,90.0,0.0,1.0,0.0
131736,EW2,90.0,90.0,0.0,1.0,0.0
131737,EW2,90.0,90.0,0.0,1.0,0.0
131738,EW2,90.0,90.0,0.0,1.0,0.0
131739,EW2,90.0,90.0,0.0,1.0,0.0
131740,EW2,90.0,90.0,0.0,1.0,0.0
131741,EW2,90.0,90.0,0.0,1.0,0.0
131742,EW2,90.0,90.0,0.0,1.0,0.0
131743,EW2,90.0,90.0,0.0,1.0,0.0
131744,EW2,90.0,90.0,0.0,1.0,0.0
131745,EW2,90.0,90.0,0.0,1.0,0.0
131746,EW2,90.0,90.0,0.0,1.0,0.0
131747,EW2,90.0,90.0,0.0,1.0,0.0
131748,EW2,90.0,90.0,0.0,1.0,0.0
131749,EW2,90.0,90.0,0.0,1.0,0.0
