,P,H,T
275,244.58958744602205,8898.022772542714,386.66768930519646
276,244.5895875983005,8898.022772734195,386.66768930507317
277,244.58958773035812,8898.02277289875,386.66768930494624
278,244.58958785723146,8898.022773058463,386.6676893048459
279,244.58958798079212,8898.022773217805,386.66768930479867
280,244.58958806563308,8898.02277333165,386.66768930482465
281,244.58958808073086,8898.022773373978,386.6676893051225
282,244.58958818235237,8898.022773508997,386.66768930513683
283,244.58958814498033,8898.022773458748,386.66768930512336
284,244.58958803263894,8898.022773313303,386.6676893051591
285,244.58969528715164,8898.022914797906,386.667689306212
286,244.58969494460666,8898.022914338044,386.66768930610266
287,244.58969394243073,8898.0229130164,386.6676893060975
288,244.58969264887367,8898.022911309978,386.6676893060845
289,244.58969118206784,8898.022909379311,386.667689306127
290,244.58968947592945,8898.02290713187,386.6676893061525
291,244.5896873329998,8898.022904308194,386.66768930617377
292,244.58968476230993,8898.022900919625,386.6676893061826
293,244.5896823940736,8898.022897783545,386.6676893059999
294,244.58968047463802,8898.022895245402,386.66768930589916
295,244.58967829551344,8898.022892373232,386.66768930591024
296,244.58967590164548,8898.022889219761,386.6676893059451
297,244.58967334485857,8898.022885850727,386.6676893059696
298,244.58967064940114,8898.022882298847,386.6676893059938
299,244.58966784849883,8898.022878608981,386.6676893060321
300,244.5896649353246,8898.022874769806,386.66768930605326
301,244.58966196386177,8898.022870853034,386.6676893060637
302,244.58965897526278,8898.022866912845,386.6676893060644
303,244.58965599267262,8898.022862982893,386.6676893060951
304,244.58965302989174,8898.022859079385,386.6676893061302
305,244.5896500942196,8898.022855212497,386.6676893061773
306,244.58964720433912,8898.02285140695,386.6676893062369
307,244.58964435796588,8898.022847652785,386.6676893062172
308,244.58964241095,8898.022845166293,386.66768930728614
309,244.58964123960465,8898.022843637298,386.66768930748964
310,244.5896400403573,8898.022842044686,386.66768930733633
311,244.58963882982763,8898.02284044865,386.667689307336
312,244.58963761197674,8898.022838841833,386.6676893073203
313,244.58963639510463,8898.022837230463,386.66768930722645
314,244.5896351733489,8898.022835607759,386.66768930706814
315,244.58963395418044,8898.022833983434,386.66768930684265
316,244.58963272920235,8898.022832350742,386.66768930660845
317,244.58963149316395,8898.022830710634,386.6676893064688
318,244.58963023951853,8898.022829028268,386.6676893060756
319,244.58962802528706,8898.02282607285,386.6676893055955
320,244.5896250680947,8898.022822177056,386.66768930563603
321,244.58962221964094,8898.022818407864,386.6676893054528
322,244.58961950108244,8898.022814811726,386.66768930529327
323,244.58961692231975,8898.022811402863,386.6676893051744
324,244.58961448819278,8898.022808186635,386.6676893050805
325,244.58961222930523,8898.022805204135,386.6676893050225
326,244.58961014248595,8898.022802448697,386.66768930496755
327,244.58960822827808,8898.022799923892,386.6676893049529
328,244.58960646464968,8898.022797596994,386.6676893049304
329,244.5896048682864,8898.022795493316,386.66768930494305
330,244.58960343231098,8898.022793600425,386.66768930494726
331,244.58960212671022,8898.022791855077,386.6676893046278
332,244.5896012519413,8898.022790583258,386.66768930305375
333,244.58960071146453,8898.022789810822,386.6676893022581
334,244.58960014752654,8898.02278904641,386.6676893019806
335,244.589599575353,8898.022788297501,386.66768930205336
336,244.58959899933262,8898.022787545413,386.6676893021506
337,244.5895984308595,8898.022786801452,386.6676893022235
338,244.58959787829536,8898.02278607636,386.667689302269
339,244.58959734414165,8898.02278537424,386.66768930229694
340,244.58959682789268,8898.022784698203,386.6676893023582
341,244.5895963217386,8898.022784052822,386.66768930264965
342,244.58959582343562,8898.022783434653,386.6676893031649
343,244.58959496031386,8898.022782411856,386.66768930469453
344,244.58959389534346,8898.02278103897,386.66768930510887
345,244.58959294745674,8898.022779789439,386.66768930511114
346,244.5895921250367,8898.022778702605,386.6676893050773
347,244.5895914199552,8898.022777771632,386.6676893050593
348,244.58959079899432,8898.022776951904,386.66768930504526
349,244.58959027084362,8898.022776255371,386.6676893050422
350,244.58958982009963,8898.022775661244,386.6676893050441
351,244.58958942221065,8898.022775137777,386.66768930505884
352,244.5895890580277,8898.022774660418,386.66768930509596
353,244.58958869211864,8898.022774180014,386.66768930512274
354,244.58958839078738,8898.022773786906,386.66768930517816
355,244.58958817069936,8898.02277350222,386.6676893052507
356,244.58958801311417,8898.02277329975,386.6676893053206
357,244.58958791962587,8898.022773172082,386.6676893052624
358,244.5895878908638,8898.022773159551,386.6676893055995
359,244.58958780972782,8898.022773051107,386.66768930557976
360,244.58958772835933,8898.022772937336,386.66768930549364
361,244.58958765865046,8898.022772854338,386.6676893056122
362,244.58958760978575,8898.022772796106,386.6676893056942
363,244.58958758834387,8898.02277276735,386.6676893056879
364,244.5895876007994,8898.022772776874,386.6676893055961
365,244.58958764440231,8898.022772822087,386.6676893054329
366,244.589587713523,8898.022772901122,386.66768930527263
367,244.5895877909443,8898.022773000506,386.6676893052373
368,244.58958784861193,8898.022773063374,386.66768930506225
369,244.58958790338852,8898.022773136478,386.6676893050738
370,244.58958807410798,8898.022773370509,386.667689305192
371,244.58958821154422,8898.022773541597,386.6676893050581
372,244.5895883381745,8898.022773699066,386.66768930493265
373,244.5895884567588,8898.022773848137,386.6676893048359
